======================================================================
  STANDALONE TRAIN — synthetic, variant M0, hyperparameters from run_098
======================================================================
  sweep summary : /projects/anbu8374/Python-Research/lasp-CU-paper-3/hyper_parameter_sweep/sweep_results_profile_only_synthetic_M0/run_098/summary.json
  HDF5 file     : /gpfs/alpine1/scratch/anbu8374/neural_network_training_data/synthetic_training_data_7-levels_8_May_2026.h5
  output dir    : /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run098_synthetic_training_data_7-levels_8_May_2026_atest
  device        : cuda

  Network input layout: 636 reflectance ⊕ 4 geometry (sza, vza, saz, vaz) ⊕ 3 extras = 643
  Extras status: tau_c=ZEROED | wv_above=ZEROED | wv_in=ZEROED
  Split sizes  : n_val=4199, n_test=4199 (profile-aware)

  Hyperparameters being reused:
    hidden_dims            = [512, 512, 256, 256]
    activation             = gelu
    dropout                = 0.1946
    learning_rate          = 7.970971212070194e-05
    lambda_physics         = 0.0065
    lambda_monotonicity    = 0.1779
    lambda_adiabatic       = 0.063
    lambda_smoothness      = 0.1639
    level_weights          = [5.199148273471455, 3.754462633346129, 3.01285889763222, 2.7850412811874383, 3.01285889763222, 3.754462633346129, 5.199148273471455]
    level_weights_name     = u_shape
    batch_size             = 128
    augment_noise_std      = 0.0208
    n_epochs               = 1500
    scheduler_patience     = 30
    early_stop_patience    = 150
    warmup_steps           = 500
    weight_decay           = 0.0001
    sigma_floor            = 0.01

  Split mode: profile-held-out (extras dataset, x dim = 643)
  Val profiles (never in train):  4199
  Test profiles (never in train): 4199
  Ablation: zeroing channel(s) ['tau_c', 'wv_above_cloud', 'wv_in_cloud'] (z-score 0 = no info beyond mean)
Profile grid: 7 levels (read from HDF5)
Model: 796,174 parameters  (input_dim=640 + n_extras=3 = 643)

Training up to 1500 epochs (early-stop patience=150, warmup_steps=500, augment_noise_std=0.0208)
----------------------------------------------------------------------
Epoch    1 | Train: -0.9588 | Val: -2.2913 | LR: 4.2e-05 | No-improve: 0
Epoch  791 | Train: -3.3302 | Val: -3.3762 | LR: 5.0e-06 | No-improve: 36
Epoch  792 | Train: -3.3311 | Val: -3.3772 | LR: 5.0e-06 | No-improve: 37
Epoch  793 | Train: -3.3294 | Val: -3.3779 | LR: 5.0e-06 | No-improve: 38
Epoch  794 | Train: -3.3297 | Val: -3.3759 | LR: 5.0e-06 | No-improve: 39
Epoch  795 | Train: -3.3289 | Val: -3.3770 | LR: 5.0e-06 | No-improve: 40
Epoch  796 | Train: -3.3294 | Val: -3.3785 | LR: 5.0e-06 | No-improve: 41
Epoch  797 | Train: -3.3296 | Val: -3.3779 | LR: 5.0e-06 | No-improve: 42
Epoch  798 | Train: -3.3310 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 43
Epoch  799 | Train: -3.3313 | Val: -3.3787 | LR: 5.0e-06 | No-improve: 44
Epoch  800 | Train: -3.3298 | Val: -3.3799 | LR: 5.0e-06 | No-improve: 45
Epoch  801 | Train: -3.3307 | Val: -3.3774 | LR: 5.0e-06 | No-improve: 46
Epoch  802 | Train: -3.3307 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 47
Epoch  803 | Train: -3.3308 | Val: -3.3785 | LR: 5.0e-06 | No-improve: 48
Epoch  804 | Train: -3.3297 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 49
Epoch  805 | Train: -3.3304 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 50
Epoch  806 | Train: -3.3293 | Val: -3.3767 | LR: 5.0e-06 | No-improve: 51
Epoch  807 | Train: -3.3307 | Val: -3.3801 | LR: 5.0e-06 | No-improve: 52
Epoch  808 | Train: -3.3309 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 53
Epoch  809 | Train: -3.3326 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 54
Epoch  810 | Train: -3.3288 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 55
Epoch  811 | Train: -3.3302 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 56
Epoch  812 | Train: -3.3305 | Val: -3.3796 | LR: 5.0e-06 | No-improve: 57
Epoch  813 | Train: -3.3299 | Val: -3.3777 | LR: 5.0e-06 | No-improve: 58
Epoch  814 | Train: -3.3302 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 59
Epoch  815 | Train: -3.3289 | Val: -3.3778 | LR: 5.0e-06 | No-improve: 60
Epoch  816 | Train: -3.3314 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 61
Epoch  817 | Train: -3.3303 | Val: -3.3786 | LR: 5.0e-06 | No-improve: 62
Epoch  818 | Train: -3.3302 | Val: -3.3770 | LR: 5.0e-06 | No-improve: 63
Epoch  819 | Train: -3.3294 | Val: -3.3778 | LR: 5.0e-06 | No-improve: 64
Epoch  820 | Train: -3.3305 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 65
Epoch  821 | Train: -3.3306 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 66
Epoch  822 | Train: -3.3305 | Val: -3.3799 | LR: 5.0e-06 | No-improve: 67
Epoch  823 | Train: -3.3308 | Val: -3.3780 | LR: 5.0e-06 | No-improve: 68
Epoch  824 | Train: -3.3308 | Val: -3.3795 | LR: 5.0e-06 | No-improve: 69
Epoch  825 | Train: -3.3326 | Val: -3.3781 | LR: 5.0e-06 | No-improve: 70
Epoch  826 | Train: -3.3312 | Val: -3.3776 | LR: 5.0e-06 | No-improve: 71
Epoch  827 | Train: -3.3296 | Val: -3.3783 | LR: 5.0e-06 | No-improve: 72
Epoch  828 | Train: -3.3301 | Val: -3.3773 | LR: 5.0e-06 | No-improve: 73
Epoch  829 | Train: -3.3295 | Val: -3.3764 | LR: 5.0e-06 | No-improve: 74
Epoch  830 | Train: -3.3311 | Val: -3.3792 | LR: 5.0e-06 | No-improve: 75
Epoch  831 | Train: -3.3307 | Val: -3.3781 | LR: 5.0e-06 | No-improve: 76
Epoch  832 | Train: -3.3289 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 77
Epoch  833 | Train: -3.3309 | Val: -3.3781 | LR: 5.0e-06 | No-improve: 78
Epoch  834 | Train: -3.3325 | Val: -3.3787 | LR: 5.0e-06 | No-improve: 79
Epoch  835 | Train: -3.3312 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 80
Epoch  836 | Train: -3.3314 | Val: -3.3805 | LR: 5.0e-06 | No-improve: 0
Epoch  837 | Train: -3.3307 | Val: -3.3786 | LR: 5.0e-06 | No-improve: 1
Epoch  838 | Train: -3.3330 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 2
Epoch  839 | Train: -3.3303 | Val: -3.3769 | LR: 5.0e-06 | No-improve: 3
Epoch  840 | Train: -3.3309 | Val: -3.3804 | LR: 5.0e-06 | No-improve: 4
Epoch  841 | Train: -3.3330 | Val: -3.3766 | LR: 5.0e-06 | No-improve: 5
Epoch  842 | Train: -3.3312 | Val: -3.3800 | LR: 5.0e-06 | No-improve: 6
Epoch  843 | Train: -3.3310 | Val: -3.3800 | LR: 5.0e-06 | No-improve: 7
Epoch  844 | Train: -3.3305 | Val: -3.3786 | LR: 5.0e-06 | No-improve: 8
Epoch  845 | Train: -3.3316 | Val: -3.3763 | LR: 5.0e-06 | No-improve: 9
Epoch  846 | Train: -3.3302 | Val: -3.3756 | LR: 5.0e-06 | No-improve: 10
Epoch  847 | Train: -3.3295 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 11
Epoch  848 | Train: -3.3307 | Val: -3.3790 | LR: 5.0e-06 | No-improve: 12
Epoch  849 | Train: -3.3309 | Val: -3.3780 | LR: 5.0e-06 | No-improve: 13
Epoch  850 | Train: -3.3295 | Val: -3.3774 | LR: 5.0e-06 | No-improve: 14
Epoch  851 | Train: -3.3296 | Val: -3.3767 | LR: 5.0e-06 | No-improve: 15
Epoch  852 | Train: -3.3319 | Val: -3.3804 | LR: 5.0e-06 | No-improve: 16
Epoch  853 | Train: -3.3322 | Val: -3.3799 | LR: 5.0e-06 | No-improve: 17
Epoch  854 | Train: -3.3316 | Val: -3.3802 | LR: 5.0e-06 | No-improve: 18
Epoch  855 | Train: -3.3305 | Val: -3.3799 | LR: 5.0e-06 | No-improve: 19
Epoch  856 | Train: -3.3317 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 20
Epoch  857 | Train: -3.3292 | Val: -3.3798 | LR: 5.0e-06 | No-improve: 21
Epoch  858 | Train: -3.3321 | Val: -3.3795 | LR: 5.0e-06 | No-improve: 22
Epoch  859 | Train: -3.3305 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 23
Epoch  860 | Train: -3.3306 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 24
Epoch  861 | Train: -3.3303 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 25
Epoch  862 | Train: -3.3306 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 26
Epoch  863 | Train: -3.3326 | Val: -3.3800 | LR: 5.0e-06 | No-improve: 27
Epoch  864 | Train: -3.3317 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 28
Epoch  865 | Train: -3.3303 | Val: -3.3785 | LR: 5.0e-06 | No-improve: 29
Epoch  866 | Train: -3.3325 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 30
Epoch  867 | Train: -3.3308 | Val: -3.3775 | LR: 5.0e-06 | No-improve: 31
Epoch  868 | Train: -3.3292 | Val: -3.3778 | LR: 5.0e-06 | No-improve: 32
Epoch  869 | Train: -3.3307 | Val: -3.3767 | LR: 5.0e-06 | No-improve: 33
Epoch  870 | Train: -3.3296 | Val: -3.3779 | LR: 5.0e-06 | No-improve: 34
Epoch  871 | Train: -3.3308 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 35
Epoch  872 | Train: -3.3316 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 36
Epoch  873 | Train: -3.3321 | Val: -3.3805 | LR: 5.0e-06 | No-improve: 37
Epoch  874 | Train: -3.3319 | Val: -3.3763 | LR: 5.0e-06 | No-improve: 38
Epoch  875 | Train: -3.3306 | Val: -3.3775 | LR: 5.0e-06 | No-improve: 39
Epoch  876 | Train: -3.3321 | Val: -3.3760 | LR: 5.0e-06 | No-improve: 40
Epoch  877 | Train: -3.3321 | Val: -3.3792 | LR: 5.0e-06 | No-improve: 41
Epoch  878 | Train: -3.3310 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 42
Epoch  879 | Train: -3.3300 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 43
Epoch  880 | Train: -3.3315 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 44
Epoch  881 | Train: -3.3295 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 45
Epoch  882 | Train: -3.3313 | Val: -3.3790 | LR: 5.0e-06 | No-improve: 46
Epoch  883 | Train: -3.3330 | Val: -3.3802 | LR: 5.0e-06 | No-improve: 47
Epoch  884 | Train: -3.3314 | Val: -3.3773 | LR: 5.0e-06 | No-improve: 48
Epoch  885 | Train: -3.3324 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 49
Epoch  886 | Train: -3.3318 | Val: -3.3801 | LR: 5.0e-06 | No-improve: 50
Epoch  887 | Train: -3.3321 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 51
Epoch  888 | Train: -3.3306 | Val: -3.3800 | LR: 5.0e-06 | No-improve: 52
Epoch  889 | Train: -3.3297 | Val: -3.3792 | LR: 5.0e-06 | No-improve: 53
Epoch  890 | Train: -3.3292 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 54
Epoch  891 | Train: -3.3311 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 55
Epoch  892 | Train: -3.3313 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 56
Epoch  893 | Train: -3.3301 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 57
Epoch  894 | Train: -3.3311 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 58
Epoch  895 | Train: -3.3312 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 59
Epoch  896 | Train: -3.3315 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 60
Epoch  897 | Train: -3.3309 | Val: -3.3795 | LR: 5.0e-06 | No-improve: 61
Epoch  898 | Train: -3.3345 | Val: -3.3807 | LR: 5.0e-06 | No-improve: 0
Epoch  899 | Train: -3.3302 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 1
Epoch  900 | Train: -3.3304 | Val: -3.3790 | LR: 5.0e-06 | No-improve: 2
Epoch  901 | Train: -3.3320 | Val: -3.3809 | LR: 5.0e-06 | No-improve: 0
Epoch  902 | Train: -3.3327 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 1
Epoch  903 | Train: -3.3296 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 2
Epoch  904 | Train: -3.3310 | Val: -3.3790 | LR: 5.0e-06 | No-improve: 3
Epoch  905 | Train: -3.3322 | Val: -3.3781 | LR: 5.0e-06 | No-improve: 4
Epoch  906 | Train: -3.3324 | Val: -3.3773 | LR: 5.0e-06 | No-improve: 5
Epoch  907 | Train: -3.3301 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 6
Epoch  908 | Train: -3.3308 | Val: -3.3758 | LR: 5.0e-06 | No-improve: 7
Epoch  909 | Train: -3.3311 | Val: -3.3803 | LR: 5.0e-06 | No-improve: 8
Epoch  910 | Train: -3.3323 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 9
Epoch  911 | Train: -3.3323 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 10
Epoch  912 | Train: -3.3326 | Val: -3.3801 | LR: 5.0e-06 | No-improve: 11
Epoch  913 | Train: -3.3331 | Val: -3.3773 | LR: 5.0e-06 | No-improve: 12
Epoch  914 | Train: -3.3312 | Val: -3.3783 | LR: 5.0e-06 | No-improve: 13
Epoch  915 | Train: -3.3300 | Val: -3.3780 | LR: 5.0e-06 | No-improve: 14
Epoch  916 | Train: -3.3320 | Val: -3.3792 | LR: 5.0e-06 | No-improve: 15
Epoch  917 | Train: -3.3321 | Val: -3.3780 | LR: 5.0e-06 | No-improve: 16
Epoch  918 | Train: -3.3326 | Val: -3.3798 | LR: 5.0e-06 | No-improve: 17
Epoch  919 | Train: -3.3312 | Val: -3.3803 | LR: 5.0e-06 | No-improve: 18
Epoch  920 | Train: -3.3324 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 19
Epoch  921 | Train: -3.3331 | Val: -3.3783 | LR: 5.0e-06 | No-improve: 20
Epoch  922 | Train: -3.3327 | Val: -3.3786 | LR: 5.0e-06 | No-improve: 21
Epoch  923 | Train: -3.3299 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 22
Epoch  924 | Train: -3.3312 | Val: -3.3796 | LR: 5.0e-06 | No-improve: 23
Epoch  925 | Train: -3.3318 | Val: -3.3770 | LR: 5.0e-06 | No-improve: 24
Epoch  926 | Train: -3.3331 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 25
Epoch  927 | Train: -3.3301 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 26
Epoch  928 | Train: -3.3308 | Val: -3.3792 | LR: 5.0e-06 | No-improve: 27
Epoch  929 | Train: -3.3320 | Val: -3.3809 | LR: 5.0e-06 | No-improve: 0
Epoch  930 | Train: -3.3324 | Val: -3.3792 | LR: 5.0e-06 | No-improve: 1
Epoch  931 | Train: -3.3324 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 2
Epoch  932 | Train: -3.3306 | Val: -3.3804 | LR: 5.0e-06 | No-improve: 3
Epoch  933 | Train: -3.3313 | Val: -3.3806 | LR: 5.0e-06 | No-improve: 4
Epoch  934 | Train: -3.3312 | Val: -3.3778 | LR: 5.0e-06 | No-improve: 5
Epoch  935 | Train: -3.3322 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 6
Epoch  936 | Train: -3.3308 | Val: -3.3787 | LR: 5.0e-06 | No-improve: 7
Epoch  937 | Train: -3.3337 | Val: -3.3783 | LR: 5.0e-06 | No-improve: 8
Epoch  938 | Train: -3.3336 | Val: -3.3806 | LR: 5.0e-06 | No-improve: 9
Epoch  939 | Train: -3.3312 | Val: -3.3772 | LR: 5.0e-06 | No-improve: 10
Epoch  940 | Train: -3.3309 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 11
Epoch  941 | Train: -3.3311 | Val: -3.3798 | LR: 5.0e-06 | No-improve: 12
Epoch  942 | Train: -3.3314 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 13
Epoch  943 | Train: -3.3336 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 14
Epoch  944 | Train: -3.3311 | Val: -3.3785 | LR: 5.0e-06 | No-improve: 15
Epoch  945 | Train: -3.3313 | Val: -3.3775 | LR: 5.0e-06 | No-improve: 16
Epoch  946 | Train: -3.3327 | Val: -3.3778 | LR: 5.0e-06 | No-improve: 17
Epoch  947 | Train: -3.3312 | Val: -3.3788 | LR: 5.0e-06 | No-improve: 18
Epoch  948 | Train: -3.3318 | Val: -3.3801 | LR: 5.0e-06 | No-improve: 19
Epoch  949 | Train: -3.3324 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 20
Epoch  950 | Train: -3.3325 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 21
Epoch  951 | Train: -3.3338 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 22
Epoch  952 | Train: -3.3320 | Val: -3.3793 | LR: 5.0e-06 | No-improve: 23
Epoch  953 | Train: -3.3329 | Val: -3.3775 | LR: 5.0e-06 | No-improve: 24
Epoch  954 | Train: -3.3317 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 25
Epoch  955 | Train: -3.3311 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 26
Epoch  956 | Train: -3.3331 | Val: -3.3803 | LR: 5.0e-06 | No-improve: 27
Epoch  957 | Train: -3.3330 | Val: -3.3811 | LR: 5.0e-06 | No-improve: 0
Epoch  958 | Train: -3.3303 | Val: -3.3800 | LR: 5.0e-06 | No-improve: 1
Epoch  959 | Train: -3.3313 | Val: -3.3781 | LR: 5.0e-06 | No-improve: 2
Epoch  960 | Train: -3.3309 | Val: -3.3786 | LR: 5.0e-06 | No-improve: 3
Epoch  961 | Train: -3.3328 | Val: -3.3775 | LR: 5.0e-06 | No-improve: 4
Epoch  962 | Train: -3.3313 | Val: -3.3791 | LR: 5.0e-06 | No-improve: 5
Epoch  963 | Train: -3.3314 | Val: -3.3783 | LR: 5.0e-06 | No-improve: 6
Epoch  964 | Train: -3.3316 | Val: -3.3787 | LR: 5.0e-06 | No-improve: 7
Epoch  965 | Train: -3.3321 | Val: -3.3813 | LR: 5.0e-06 | No-improve: 0
Epoch  966 | Train: -3.3334 | Val: -3.3802 | LR: 5.0e-06 | No-improve: 1
Epoch  967 | Train: -3.3320 | Val: -3.3796 | LR: 5.0e-06 | No-improve: 2
Epoch  968 | Train: -3.3313 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 3
Epoch  969 | Train: -3.3341 | Val: -3.3790 | LR: 5.0e-06 | No-improve: 4
Epoch  970 | Train: -3.3320 | Val: -3.3802 | LR: 5.0e-06 | No-improve: 5
Epoch  971 | Train: -3.3313 | Val: -3.3802 | LR: 5.0e-06 | No-improve: 6
Epoch  972 | Train: -3.3333 | Val: -3.3797 | LR: 5.0e-06 | No-improve: 7
Epoch  973 | Train: -3.3327 | Val: -3.3779 | LR: 5.0e-06 | No-improve: 8
Epoch  974 | Train: -3.3318 | Val: -3.3796 | LR: 5.0e-06 | No-improve: 9
Epoch  975 | Train: -3.3308 | Val: -3.3802 | LR: 5.0e-06 | No-improve: 10
Epoch  976 | Train: -3.3336 | Val: -3.3799 | LR: 5.0e-06 | No-improve: 11
Epoch  977 | Train: -3.3324 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 12
Epoch  978 | Train: -3.3330 | Val: -3.3799 | LR: 5.0e-06 | No-improve: 13
Epoch  979 | Train: -3.3334 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 14
Epoch  980 | Train: -3.3342 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 15
Epoch  981 | Train: -3.3337 | Val: -3.3780 | LR: 5.0e-06 | No-improve: 16
Epoch  982 | Train: -3.3338 | Val: -3.3784 | LR: 5.0e-06 | No-improve: 17
Epoch  983 | Train: -3.3311 | Val: -3.3782 | LR: 5.0e-06 | No-improve: 18
Epoch  984 | Train: -3.3340 | Val: -3.3779 | LR: 5.0e-06 | No-improve: 19
Epoch  985 | Train: -3.3337 | Val: -3.3795 | LR: 5.0e-06 | No-improve: 20
Epoch  986 | Train: -3.3323 | Val: -3.3774 | LR: 5.0e-06 | No-improve: 21
Epoch  987 | Train: -3.3316 | Val: -3.3798 | LR: 5.0e-06 | No-improve: 22
Epoch  988 | Train: -3.3345 | Val: -3.3780 | LR: 5.0e-06 | No-improve: 23
Epoch  989 | Train: -3.3329 | Val: -3.3796 | LR: 5.0e-06 | No-improve: 24
Epoch  990 | Train: -3.3318 | Val: -3.3804 | LR: 5.0e-06 | No-improve: 25
Epoch  991 | Train: -3.3334 | Val: -3.3789 | LR: 5.0e-06 | No-improve: 26
Epoch  992 | Train: -3.3347 | Val: -3.3786 | LR: 5.0e-06 | No-improve: 27
Epoch  993 | Train: -3.3329 | Val: -3.3790 | LR: 5.0e-06 | No-improve: 28
Epoch  994 | Train: -3.3351 | Val: -3.3795 | LR: 5.0e-06 | No-improve: 29
Epoch  995 | Train: -3.3329 | Val: -3.3794 | LR: 5.0e-06 | No-improve: 30
Epoch  996 | Train: -3.3328 | Val: -3.3794 | LR: 2.5e-06 | No-improve: 31
Epoch  997 | Train: -3.3339 | Val: -3.3772 | LR: 2.5e-06 | No-improve: 32
Epoch  998 | Train: -3.3351 | Val: -3.3798 | LR: 2.5e-06 | No-improve: 33
Epoch  999 | Train: -3.3343 | Val: -3.3817 | LR: 2.5e-06 | No-improve: 0
Epoch 1000 | Train: -3.3345 | Val: -3.3794 | LR: 2.5e-06 | No-improve: 1
Epoch 1001 | Train: -3.3329 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 2
Epoch 1002 | Train: -3.3328 | Val: -3.3801 | LR: 2.5e-06 | No-improve: 3
Epoch 1003 | Train: -3.3358 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 4
Epoch 1004 | Train: -3.3344 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 5
Epoch 1005 | Train: -3.3339 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 6
Epoch 1006 | Train: -3.3340 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 7
Epoch 1007 | Train: -3.3345 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 8
Epoch 1008 | Train: -3.3326 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 9
Epoch 1009 | Train: -3.3355 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 10
Epoch 1010 | Train: -3.3347 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 11
Epoch 1011 | Train: -3.3335 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 12
Epoch 1012 | Train: -3.3345 | Val: -3.3801 | LR: 2.5e-06 | No-improve: 13
Epoch 1013 | Train: -3.3361 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 14
Epoch 1014 | Train: -3.3332 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 15
Epoch 1015 | Train: -3.3360 | Val: -3.3814 | LR: 2.5e-06 | No-improve: 16
Epoch 1016 | Train: -3.3328 | Val: -3.3799 | LR: 2.5e-06 | No-improve: 17
Epoch 1017 | Train: -3.3341 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 18
Epoch 1018 | Train: -3.3359 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 19
Epoch 1019 | Train: -3.3344 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 20
Epoch 1020 | Train: -3.3321 | Val: -3.3796 | LR: 2.5e-06 | No-improve: 21
Epoch 1021 | Train: -3.3352 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 22
Epoch 1022 | Train: -3.3355 | Val: -3.3811 | LR: 2.5e-06 | No-improve: 23
Epoch 1023 | Train: -3.3340 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 24
Epoch 1024 | Train: -3.3353 | Val: -3.3816 | LR: 2.5e-06 | No-improve: 25
Epoch 1025 | Train: -3.3349 | Val: -3.3789 | LR: 2.5e-06 | No-improve: 26
Epoch 1026 | Train: -3.3326 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 27
Epoch 1027 | Train: -3.3338 | Val: -3.3815 | LR: 2.5e-06 | No-improve: 28
Epoch 1028 | Train: -3.3345 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 29
Epoch 1029 | Train: -3.3340 | Val: -3.3801 | LR: 2.5e-06 | No-improve: 30
Epoch 1030 | Train: -3.3333 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 31
Epoch 1031 | Train: -3.3342 | Val: -3.3795 | LR: 2.5e-06 | No-improve: 32
Epoch 1032 | Train: -3.3332 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 33
Epoch 1033 | Train: -3.3354 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 34
Epoch 1034 | Train: -3.3334 | Val: -3.3815 | LR: 2.5e-06 | No-improve: 35
Epoch 1035 | Train: -3.3353 | Val: -3.3802 | LR: 2.5e-06 | No-improve: 36
Epoch 1036 | Train: -3.3358 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 37
Epoch 1037 | Train: -3.3332 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 38
Epoch 1038 | Train: -3.3341 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 39
Epoch 1039 | Train: -3.3346 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 40
Epoch 1040 | Train: -3.3342 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 41
Epoch 1041 | Train: -3.3333 | Val: -3.3792 | LR: 2.5e-06 | No-improve: 42
Epoch 1042 | Train: -3.3339 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 43
Epoch 1043 | Train: -3.3362 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 44
Epoch 1044 | Train: -3.3348 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 45
Epoch 1045 | Train: -3.3326 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 46
Epoch 1046 | Train: -3.3320 | Val: -3.3807 | LR: 2.5e-06 | No-improve: 47
Epoch 1047 | Train: -3.3342 | Val: -3.3797 | LR: 2.5e-06 | No-improve: 48
Epoch 1048 | Train: -3.3344 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 49
Epoch 1049 | Train: -3.3348 | Val: -3.3806 | LR: 2.5e-06 | No-improve: 50
Epoch 1050 | Train: -3.3332 | Val: -3.3805 | LR: 2.5e-06 | No-improve: 51
Epoch 1051 | Train: -3.3355 | Val: -3.3812 | LR: 2.5e-06 | No-improve: 52
Epoch 1052 | Train: -3.3335 | Val: -3.3809 | LR: 2.5e-06 | No-improve: 53
Epoch 1053 | Train: -3.3351 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 54
Epoch 1054 | Train: -3.3334 | Val: -3.3803 | LR: 2.5e-06 | No-improve: 55
Epoch 1055 | Train: -3.3340 | Val: -3.3801 | LR: 2.5e-06 | No-improve: 56
Epoch 1056 | Train: -3.3372 | Val: -3.3808 | LR: 2.5e-06 | No-improve: 57
Epoch 1057 | Train: -3.3351 | Val: -3.3810 | LR: 2.5e-06 | No-improve: 58
Epoch 1058 | Train: -3.3358 | Val: -3.3795 | LR: 2.5e-06 | No-improve: 59
Epoch 1059 | Train: -3.3349 | Val: -3.3804 | LR: 2.5e-06 | No-improve: 60
