======================================================================
  STANDALONE TRAIN — synthetic, variant M0, hyperparameters from run_004
======================================================================
  sweep summary : /projects/anbu8374/Python-Research/lasp-CU-paper-3/hyper_parameter_sweep/sweep_results_profile_only_synthetic_M0/run_004/summary.json
  HDF5 file     : /gpfs/alpine1/scratch/anbu8374/neural_network_training_data/synthetic_training_data_7-levels_8_May_2026.h5
  output dir    : /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run004_synthetic_training_data_7-levels_8_May_2026
  device        : cuda

  Network input layout: 636 reflectance ⊕ 4 geometry (sza, vza, saz, vaz) ⊕ 3 extras = 643
  Extras status: tau_c=ZEROED | wv_above=ZEROED | wv_in=ZEROED
  Split sizes  : n_val=4199, n_test=4199 (profile-aware)

  Hyperparameters being reused:
    hidden_dims            = [512, 512, 256, 256]
    activation             = gelu
    dropout                = 0.2637
    learning_rate          = 2.764011372868257e-05
    lambda_physics         = 0.0295
    lambda_monotonicity    = 0.0621
    lambda_adiabatic       = 0.1698
    lambda_smoothness      = 0.1654
    level_weights          = [5.199148273471455, 3.754462633346129, 3.01285889763222, 2.7850412811874383, 3.01285889763222, 3.754462633346129, 5.199148273471455]
    level_weights_name     = u_shape
    batch_size             = 128
    augment_noise_std      = 0.0032
    n_epochs               = 2500
    scheduler_patience     = 30
    early_stop_patience    = 150
    warmup_steps           = 500
    weight_decay           = 0.0001
    sigma_floor            = 0.01

  Split mode: profile-held-out (extras dataset, x dim = 643)
  Val profiles (never in train):  4199
  Test profiles (never in train): 4199
  Ablation: zeroing channel(s) ['tau_c', 'wv_above_cloud', 'wv_in_cloud'] (z-score 0 = no info beyond mean)
Profile grid: 7 levels (read from HDF5)
Model: 796,174 parameters  (input_dim=640 + n_extras=3 = 643)

Training up to 2500 epochs (early-stop patience=150, warmup_steps=500, augment_noise_std=0.0032)
----------------------------------------------------------------------
Epoch    1 | Train:  0.1763 | Val: -1.1945 | LR: 1.5e-05 | No-improve: 0
Epoch 1891 | Train: -3.2931 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 35
Epoch 1892 | Train: -3.2949 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 36
Epoch 1893 | Train: -3.2947 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 37
Epoch 1894 | Train: -3.2930 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 38
Epoch 1895 | Train: -3.2943 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 39
Epoch 1896 | Train: -3.2928 | Val: -3.3764 | LR: 1.0e-06 | No-improve: 40
Epoch 1897 | Train: -3.2931 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 41
Epoch 1898 | Train: -3.2923 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 42
Epoch 1899 | Train: -3.2936 | Val: -3.3755 | LR: 1.0e-06 | No-improve: 43
Epoch 1900 | Train: -3.2952 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 44
Epoch 1901 | Train: -3.2936 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 45
Epoch 1902 | Train: -3.2953 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 0
Epoch 1903 | Train: -3.2927 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 1
Epoch 1904 | Train: -3.2963 | Val: -3.3755 | LR: 1.0e-06 | No-improve: 2
Epoch 1905 | Train: -3.2951 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 3
Epoch 1906 | Train: -3.2937 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 4
Epoch 1907 | Train: -3.2935 | Val: -3.3762 | LR: 1.0e-06 | No-improve: 5
Epoch 1908 | Train: -3.2931 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 0
Epoch 1909 | Train: -3.2934 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 1
Epoch 1910 | Train: -3.2966 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 2
Epoch 1911 | Train: -3.2946 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 3
Epoch 1912 | Train: -3.2954 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 4
Epoch 1913 | Train: -3.2937 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 5
Epoch 1914 | Train: -3.2942 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 6
Epoch 1915 | Train: -3.2952 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 7
Epoch 1916 | Train: -3.2945 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 8
Epoch 1917 | Train: -3.2969 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 9
Epoch 1918 | Train: -3.2961 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 10
Epoch 1919 | Train: -3.2942 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 11
Epoch 1920 | Train: -3.2956 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 12
Epoch 1921 | Train: -3.2961 | Val: -3.3762 | LR: 1.0e-06 | No-improve: 13
Epoch 1922 | Train: -3.2946 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 14
Epoch 1923 | Train: -3.2947 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 15
Epoch 1924 | Train: -3.2959 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 16
Epoch 1925 | Train: -3.2944 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 17
Epoch 1926 | Train: -3.2954 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 18
Epoch 1927 | Train: -3.2959 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 19
Epoch 1928 | Train: -3.2940 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 20
Epoch 1929 | Train: -3.2954 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 21
Epoch 1930 | Train: -3.2954 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 22
Epoch 1931 | Train: -3.2933 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 0
Epoch 1932 | Train: -3.2965 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 1
Epoch 1933 | Train: -3.2959 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 2
Epoch 1934 | Train: -3.2955 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 3
Epoch 1935 | Train: -3.2951 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 4
Epoch 1936 | Train: -3.2956 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 5
Epoch 1937 | Train: -3.2944 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 6
Epoch 1938 | Train: -3.2963 | Val: -3.3759 | LR: 1.0e-06 | No-improve: 7
Epoch 1939 | Train: -3.2957 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 8
Epoch 1940 | Train: -3.2957 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 9
Epoch 1941 | Train: -3.2951 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 10
Epoch 1942 | Train: -3.2961 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 11
Epoch 1943 | Train: -3.2961 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 12
Epoch 1944 | Train: -3.2933 | Val: -3.3758 | LR: 1.0e-06 | No-improve: 13
Epoch 1945 | Train: -3.2954 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 14
Epoch 1946 | Train: -3.2945 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 15
Epoch 1947 | Train: -3.2942 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 16
Epoch 1948 | Train: -3.2934 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 17
Epoch 1949 | Train: -3.2951 | Val: -3.3778 | LR: 1.0e-06 | No-improve: 0
Epoch 1950 | Train: -3.2961 | Val: -3.3759 | LR: 1.0e-06 | No-improve: 1
Epoch 1951 | Train: -3.2952 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 2
Epoch 1952 | Train: -3.2950 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 3
Epoch 1953 | Train: -3.2957 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 4
Epoch 1954 | Train: -3.2958 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 5
Epoch 1955 | Train: -3.2931 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 6
Epoch 1956 | Train: -3.2943 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 7
Epoch 1957 | Train: -3.2954 | Val: -3.3764 | LR: 1.0e-06 | No-improve: 8
Epoch 1958 | Train: -3.2954 | Val: -3.3762 | LR: 1.0e-06 | No-improve: 9
Epoch 1959 | Train: -3.2955 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 10
Epoch 1960 | Train: -3.2933 | Val: -3.3764 | LR: 1.0e-06 | No-improve: 11
Epoch 1961 | Train: -3.2954 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 12
Epoch 1962 | Train: -3.2945 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 13
Epoch 1963 | Train: -3.2959 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 14
Epoch 1964 | Train: -3.2954 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 15
Epoch 1965 | Train: -3.2979 | Val: -3.3758 | LR: 1.0e-06 | No-improve: 16
Epoch 1966 | Train: -3.2936 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 17
Epoch 1967 | Train: -3.2944 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 18
Epoch 1968 | Train: -3.2956 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 19
Epoch 1969 | Train: -3.2960 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 20
Epoch 1970 | Train: -3.2944 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 21
Epoch 1971 | Train: -3.2955 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 22
Epoch 1972 | Train: -3.2962 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 23
Epoch 1973 | Train: -3.2943 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 24
Epoch 1974 | Train: -3.2942 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 25
Epoch 1975 | Train: -3.2960 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 26
Epoch 1976 | Train: -3.2953 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 27
Epoch 1977 | Train: -3.2951 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 28
Epoch 1978 | Train: -3.2946 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 29
Epoch 1979 | Train: -3.2972 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 30
Epoch 1980 | Train: -3.2975 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 31
Epoch 1981 | Train: -3.2955 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 32
Epoch 1982 | Train: -3.2945 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 33
Epoch 1983 | Train: -3.2940 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 34
Epoch 1984 | Train: -3.2950 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 35
Epoch 1985 | Train: -3.2962 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 36
Epoch 1986 | Train: -3.2968 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 37
Epoch 1987 | Train: -3.2948 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 38
Epoch 1988 | Train: -3.2963 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 39
Epoch 1989 | Train: -3.2938 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 40
Epoch 1990 | Train: -3.2947 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 41
Epoch 1991 | Train: -3.2958 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 42
Epoch 1992 | Train: -3.2976 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 43
Epoch 1993 | Train: -3.2964 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 44
Epoch 1994 | Train: -3.2966 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 45
Epoch 1995 | Train: -3.2947 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 46
Epoch 1996 | Train: -3.2941 | Val: -3.3764 | LR: 1.0e-06 | No-improve: 47
Epoch 1997 | Train: -3.2961 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 48
Epoch 1998 | Train: -3.2943 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 49
Epoch 1999 | Train: -3.2955 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 50
Epoch 2000 | Train: -3.2943 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 51
Epoch 2001 | Train: -3.2943 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 52
Epoch 2002 | Train: -3.2951 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 53
Epoch 2003 | Train: -3.2974 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 54
Epoch 2004 | Train: -3.2960 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 55
Epoch 2005 | Train: -3.2942 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 56
Epoch 2006 | Train: -3.2960 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 57
Epoch 2007 | Train: -3.2951 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 58
Epoch 2008 | Train: -3.2948 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 59
Epoch 2009 | Train: -3.2960 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 60
Epoch 2010 | Train: -3.2935 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 61
Epoch 2011 | Train: -3.2972 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 62
Epoch 2012 | Train: -3.2950 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 63
Epoch 2013 | Train: -3.2967 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 64
Epoch 2014 | Train: -3.2963 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 65
Epoch 2015 | Train: -3.2931 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 66
Epoch 2016 | Train: -3.2959 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 67
Epoch 2017 | Train: -3.2951 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 68
Epoch 2018 | Train: -3.2963 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 69
Epoch 2019 | Train: -3.2963 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 70
Epoch 2020 | Train: -3.2962 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 71
Epoch 2021 | Train: -3.2959 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 72
Epoch 2022 | Train: -3.2950 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 73
Epoch 2023 | Train: -3.2957 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 74
Epoch 2024 | Train: -3.2960 | Val: -3.3757 | LR: 1.0e-06 | No-improve: 75
Epoch 2025 | Train: -3.2956 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 76
Epoch 2026 | Train: -3.2963 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 77
Epoch 2027 | Train: -3.2957 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 78
Epoch 2028 | Train: -3.2942 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 79
Epoch 2029 | Train: -3.2941 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 80
Epoch 2030 | Train: -3.2967 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 81
Epoch 2031 | Train: -3.2963 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 82
Epoch 2032 | Train: -3.2953 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 83
Epoch 2033 | Train: -3.2962 | Val: -3.3764 | LR: 1.0e-06 | No-improve: 84
Epoch 2034 | Train: -3.2944 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 85
Epoch 2035 | Train: -3.2957 | Val: -3.3779 | LR: 1.0e-06 | No-improve: 0
Epoch 2036 | Train: -3.2939 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 1
Epoch 2037 | Train: -3.2952 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 2
Epoch 2038 | Train: -3.2973 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 3
Epoch 2039 | Train: -3.2959 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 4
Epoch 2040 | Train: -3.2946 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 5
Epoch 2041 | Train: -3.2971 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 6
Epoch 2042 | Train: -3.2965 | Val: -3.3781 | LR: 1.0e-06 | No-improve: 0
Epoch 2043 | Train: -3.2941 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 1
Epoch 2044 | Train: -3.2956 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 2
Epoch 2045 | Train: -3.2938 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 3
Epoch 2046 | Train: -3.2959 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 4
Epoch 2047 | Train: -3.2966 | Val: -3.3778 | LR: 1.0e-06 | No-improve: 5
Epoch 2048 | Train: -3.2957 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 6
Epoch 2049 | Train: -3.2942 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 7
Epoch 2050 | Train: -3.2951 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 8
Epoch 2051 | Train: -3.2964 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 9
Epoch 2052 | Train: -3.2955 | Val: -3.3778 | LR: 1.0e-06 | No-improve: 10
Epoch 2053 | Train: -3.2957 | Val: -3.3779 | LR: 1.0e-06 | No-improve: 11
Epoch 2054 | Train: -3.2968 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 12
Epoch 2055 | Train: -3.2953 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 13
Epoch 2056 | Train: -3.2955 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 14
Epoch 2057 | Train: -3.2962 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 15
Epoch 2058 | Train: -3.2940 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 16
Epoch 2059 | Train: -3.2965 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 17
Epoch 2060 | Train: -3.2958 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 18
Epoch 2061 | Train: -3.2952 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 19
Epoch 2062 | Train: -3.2943 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 20
Epoch 2063 | Train: -3.2953 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 21
Epoch 2064 | Train: -3.2941 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 22
Epoch 2065 | Train: -3.2934 | Val: -3.3779 | LR: 1.0e-06 | No-improve: 23
Epoch 2066 | Train: -3.2965 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 24
Epoch 2067 | Train: -3.2978 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 25
Epoch 2068 | Train: -3.2974 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 26
Epoch 2069 | Train: -3.2967 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 27
Epoch 2070 | Train: -3.2960 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 28
Epoch 2071 | Train: -3.2944 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 29
Epoch 2072 | Train: -3.2960 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 30
Epoch 2073 | Train: -3.2936 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 31
Epoch 2074 | Train: -3.2975 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 32
Epoch 2075 | Train: -3.2953 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 33
Epoch 2076 | Train: -3.2955 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 34
Epoch 2077 | Train: -3.2947 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 35
Epoch 2078 | Train: -3.2955 | Val: -3.3764 | LR: 1.0e-06 | No-improve: 36
Epoch 2079 | Train: -3.2943 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 37
Epoch 2080 | Train: -3.2979 | Val: -3.3781 | LR: 1.0e-06 | No-improve: 0
Epoch 2081 | Train: -3.2954 | Val: -3.3779 | LR: 1.0e-06 | No-improve: 1
Epoch 2082 | Train: -3.2952 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 2
Epoch 2083 | Train: -3.2979 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 3
Epoch 2084 | Train: -3.2964 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 4
Epoch 2085 | Train: -3.2964 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 5
Epoch 2086 | Train: -3.2960 | Val: -3.3766 | LR: 1.0e-06 | No-improve: 6
Epoch 2087 | Train: -3.2966 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 7
Epoch 2088 | Train: -3.2960 | Val: -3.3780 | LR: 1.0e-06 | No-improve: 8
Epoch 2089 | Train: -3.2936 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 9
Epoch 2090 | Train: -3.2958 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 10
Epoch 2091 | Train: -3.2944 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 11
Epoch 2092 | Train: -3.2963 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 12
Epoch 2093 | Train: -3.2961 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 13
Epoch 2094 | Train: -3.2968 | Val: -3.3783 | LR: 1.0e-06 | No-improve: 0
Epoch 2095 | Train: -3.2952 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 1
Epoch 2096 | Train: -3.2971 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 2
Epoch 2097 | Train: -3.2962 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 3
Epoch 2098 | Train: -3.2975 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 4
Epoch 2099 | Train: -3.2948 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 5
Epoch 2100 | Train: -3.2960 | Val: -3.3781 | LR: 1.0e-06 | No-improve: 6
Epoch 2101 | Train: -3.2957 | Val: -3.3758 | LR: 1.0e-06 | No-improve: 7
Epoch 2102 | Train: -3.2966 | Val: -3.3768 | LR: 1.0e-06 | No-improve: 8
Epoch 2103 | Train: -3.2947 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 9
Epoch 2104 | Train: -3.2959 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 10
Epoch 2105 | Train: -3.2984 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 11
Epoch 2106 | Train: -3.2962 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 12
Epoch 2107 | Train: -3.2948 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 13
Epoch 2108 | Train: -3.2961 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 14
Epoch 2109 | Train: -3.2956 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 15
Epoch 2110 | Train: -3.2964 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 16
Epoch 2111 | Train: -3.2967 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 17
Epoch 2112 | Train: -3.2932 | Val: -3.3782 | LR: 1.0e-06 | No-improve: 18
Epoch 2113 | Train: -3.2974 | Val: -3.3783 | LR: 1.0e-06 | No-improve: 19
Epoch 2114 | Train: -3.2952 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 20
Epoch 2115 | Train: -3.2970 | Val: -3.3759 | LR: 1.0e-06 | No-improve: 21
Epoch 2116 | Train: -3.2960 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 22
Epoch 2117 | Train: -3.2968 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 23
Epoch 2118 | Train: -3.2958 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 24
Epoch 2119 | Train: -3.2949 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 25
Epoch 2120 | Train: -3.2955 | Val: -3.3780 | LR: 1.0e-06 | No-improve: 26
Epoch 2121 | Train: -3.2975 | Val: -3.3761 | LR: 1.0e-06 | No-improve: 27
Epoch 2122 | Train: -3.2968 | Val: -3.3769 | LR: 1.0e-06 | No-improve: 28
Epoch 2123 | Train: -3.2960 | Val: -3.3765 | LR: 1.0e-06 | No-improve: 29
Epoch 2124 | Train: -3.2947 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 30
Epoch 2125 | Train: -3.2973 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 31
Epoch 2126 | Train: -3.2961 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 32
Epoch 2127 | Train: -3.2969 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 33
Epoch 2128 | Train: -3.2941 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 34
Epoch 2129 | Train: -3.2966 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 35
Epoch 2130 | Train: -3.2971 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 36
Epoch 2131 | Train: -3.2966 | Val: -3.3772 | LR: 1.0e-06 | No-improve: 37
Epoch 2132 | Train: -3.2973 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 38
Epoch 2133 | Train: -3.2976 | Val: -3.3784 | LR: 1.0e-06 | No-improve: 0
Epoch 2134 | Train: -3.2955 | Val: -3.3778 | LR: 1.0e-06 | No-improve: 1
Epoch 2135 | Train: -3.2972 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 2
Epoch 2136 | Train: -3.2964 | Val: -3.3783 | LR: 1.0e-06 | No-improve: 3
Epoch 2137 | Train: -3.2980 | Val: -3.3779 | LR: 1.0e-06 | No-improve: 4
Epoch 2138 | Train: -3.2969 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 5
Epoch 2139 | Train: -3.2957 | Val: -3.3759 | LR: 1.0e-06 | No-improve: 6
Epoch 2140 | Train: -3.2969 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 7
Epoch 2141 | Train: -3.2973 | Val: -3.3771 | LR: 1.0e-06 | No-improve: 8
Epoch 2142 | Train: -3.2963 | Val: -3.3767 | LR: 1.0e-06 | No-improve: 9
Epoch 2143 | Train: -3.2972 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 10
Epoch 2144 | Train: -3.2958 | Val: -3.3775 | LR: 1.0e-06 | No-improve: 11
Epoch 2145 | Train: -3.2955 | Val: -3.3773 | LR: 1.0e-06 | No-improve: 12
Epoch 2146 | Train: -3.2956 | Val: -3.3770 | LR: 1.0e-06 | No-improve: 13
Epoch 2147 | Train: -3.2964 | Val: -3.3776 | LR: 1.0e-06 | No-improve: 14
Epoch 2148 | Train: -3.2968 | Val: -3.3777 | LR: 1.0e-06 | No-improve: 15
Epoch 2149 | Train: -3.2959 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 16
Epoch 2150 | Train: -3.2990 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 17
Epoch 2151 | Train: -3.2947 | Val: -3.3780 | LR: 1.0e-06 | No-improve: 18
Epoch 2152 | Train: -3.2972 | Val: -3.3774 | LR: 1.0e-06 | No-improve: 19
Epoch 2153 | Train: -3.2956 | Val: -3.3759 | LR: 1.0e-06 | No-improve: 20
Epoch 2154 | Train: -3.2980 | Val: -3.3760 | LR: 1.0e-06 | No-improve: 21
Epoch 2155 | Train: -3.2944 | Val: -3.3763 | LR: 1.0e-06 | No-improve: 22
